Date,Last Price
21/02/2007,10.2
20/02/2007,10.24
16/02/2007,10.02
15/02/2007,10.22
14/02/2007,10.23
13/02/2007,10.34
12/02/2007,11.61
09/02/2007,11.1
08/02/2007,10.44
07/02/2007,10.32
06/02/2007,10.65
05/02/2007,10.55
02/02/2007,10.08
01/02/2007,10.31
31/01/2007,10.42
30/01/2007,10.96
29/01/2007,11.45
26/01/2007,11.13
25/01/2007,11.22
24/01/2007,9.89
23/01/2007,10.34
22/01/2007,10.77
19/01/2007,10.4
18/01/2007,10.85
17/01/2007,10.59
16/01/2007,10.74
12/01/2007,10.15
11/01/2007,10.87
10/01/2007,11.47
09/01/2007,11.91
08/01/2007,12
05/01/2007,12.14
04/01/2007,11.51
03/01/2007,12.04
29/12/2006,11.56
28/12/2006,10.99
27/12/2006,10.64
26/12/2006,11.26
22/12/2006,11.36
21/12/2006,10.53
20/12/2006,10.26
19/12/2006,10.3
18/12/2006,10.6
15/12/2006,10.05
14/12/2006,9.97
13/12/2006,10.18
12/12/2006,10.65
11/12/2006,10.71
08/12/2006,12.07
07/12/2006,12.67
06/12/2006,11.33
05/12/2006,11.27
04/12/2006,11.23
01/12/2006,11.66
30/11/2006,10.91
29/11/2006,10.83
28/11/2006,11.62
27/11/2006,12.3
24/11/2006,10.73
22/11/2006,10.14
21/11/2006,9.9
20/11/2006,9.97
17/11/2006,10.05
16/11/2006,10.16
15/11/2006,10.31
14/11/2006,10.5
13/11/2006,10.86
10/11/2006,10.79
09/11/2006,11.01
08/11/2006,10.75
07/11/2006,11.09
06/11/2006,11.16
03/11/2006,11.16
02/11/2006,11.42
01/11/2006,11.51
31/10/2006,11.1
30/10/2006,11.2
27/10/2006,10.8
26/10/2006,10.56
25/10/2006,10.66
24/10/2006,10.78
23/10/2006,11.08
20/10/2006,10.63
19/10/2006,10.9
18/10/2006,11.34
17/10/2006,11.73
16/10/2006,11.09
13/10/2006,10.75
12/10/2006,11.09
11/10/2006,11.62
10/10/2006,11.52
09/10/2006,11.68
06/10/2006,11.56
05/10/2006,11.98
04/10/2006,11.86
03/10/2006,12.24
02/10/2006,12.57
29/09/2006,11.98
28/09/2006,11.72
27/09/2006,11.58
26/09/2006,11.53
25/09/2006,12.12
22/09/2006,12.59
21/09/2006,12.25
20/09/2006,11.39
19/09/2006,11.98
18/09/2006,11.78
15/09/2006,11.76
14/09/2006,11.55
13/09/2006,11.18
12/09/2006,11.92
11/09/2006,12.99
08/09/2006,13.16
07/09/2006,13.88
06/09/2006,13.74
05/09/2006,12.63
01/09/2006,11.96
31/08/2006,12.31
30/08/2006,12.22
29/08/2006,12.28
28/08/2006,12.18
25/08/2006,12.31
24/08/2006,12.4
23/08/2006,12.4
22/08/2006,12.19
21/08/2006,12.22
18/08/2006,11.64
17/08/2006,12.24
16/08/2006,12.41
15/08/2006,13.42
14/08/2006,14.26
11/08/2006,14.3
10/08/2006,14.46
09/08/2006,15.2
08/08/2006,15.23
07/08/2006,15.23
04/08/2006,14.34
03/08/2006,14.46
02/08/2006,14.34
01/08/2006,15.05
31/07/2006,14.95
28/07/2006,14.33
27/07/2006,14.94
26/07/2006,14.62
25/07/2006,14.85
24/07/2006,14.98
21/07/2006,17.4
20/07/2006,16.21
19/07/2006,15.55
18/07/2006,17.74
17/07/2006,18.64
14/07/2006,18.05
13/07/2006,17.79
12/07/2006,14.49
11/07/2006,13.14
10/07/2006,14.02
07/07/2006,13.97
06/07/2006,13.65
05/07/2006,14.15
03/07/2006,13.05
30/06/2006,13.08
29/06/2006,13.03
28/06/2006,15.79
27/06/2006,16.4
26/06/2006,15.62
23/06/2006,15.89
22/06/2006,15.88
21/06/2006,15.52
20/06/2006,16.69
19/06/2006,17.83
16/06/2006,17.25
15/06/2006,15.9
14/06/2006,21.46
13/06/2006,23.81
12/06/2006,20.96
09/06/2006,18.12
08/06/2006,18.35
07/06/2006,17.8
06/06/2006,17.34
05/06/2006,16.65
02/06/2006,14.32
01/06/2006,14.52
31/05/2006,16.44
30/05/2006,18.66
26/05/2006,14.26
25/05/2006,15.5
24/05/2006,17.36
23/05/2006,18.26
22/05/2006,17.72
19/05/2006,17.18
18/05/2006,16.99
17/05/2006,16.26
16/05/2006,13.35
15/05/2006,13.57
12/05/2006,14.19
11/05/2006,12.49
10/05/2006,11.78
09/05/2006,11.99
08/05/2006,12
05/05/2006,11.62
04/05/2006,11.86
03/05/2006,11.99
02/05/2006,11.99
01/05/2006,12.54
28/04/2006,11.59
27/04/2006,11.84
26/04/2006,11.76
25/04/2006,11.75
24/04/2006,11.75
21/04/2006,11.59
20/04/2006,11.64
19/04/2006,11.32
18/04/2006,11.4
17/04/2006,12.58
13/04/2006,12.38
12/04/2006,12.76
11/04/2006,13
10/04/2006,12.19
07/04/2006,12.26
06/04/2006,11.45
05/04/2006,11.13
04/04/2006,11.14
03/04/2006,11.57
31/03/2006,11.39
30/03/2006,11.57
29/03/2006,10.95
28/03/2006,11.58
27/03/2006,11.46
24/03/2006,11.19
23/03/2006,11.17
22/03/2006,11.21
21/03/2006,11.62
20/03/2006,11.79
17/03/2006,12.12
16/03/2006,11.98
15/03/2006,11.35
14/03/2006,10.74
13/03/2006,11.37
10/03/2006,11.85
09/03/2006,12.68
08/03/2006,12.32
07/03/2006,12.66
06/03/2006,12.74
03/03/2006,11.96
02/03/2006,11.72
01/03/2006,11.54
28/02/2006,12.34
27/02/2006,11.59
24/02/2006,11.46
23/02/2006,11.87
22/02/2006,11.88
21/02/2006,12.41
17/02/2006,12.01
16/02/2006,11.48
15/02/2006,12.31
14/02/2006,12.25
13/02/2006,13.35
10/02/2006,12.87
09/02/2006,13.12
08/02/2006,12.83
07/02/2006,13.59
06/02/2006,13.04
03/02/2006,12.96
02/02/2006,13.23
01/02/2006,12.36
31/01/2006,12.95
30/01/2006,12.39
27/01/2006,11.97
26/01/2006,12.42
25/01/2006,12.87
24/01/2006,13.31
23/01/2006,13.93
20/01/2006,14.56
19/01/2006,11.98
18/01/2006,12.25
17/01/2006,11.91
13/01/2006,11.23
12/01/2006,11.2
11/01/2006,10.94
10/01/2006,10.86
09/01/2006,11.13
06/01/2006,11
05/01/2006,11.31
04/01/2006,11.37
03/01/2006,11.14
30/12/2005,12.07
29/12/2005,11.61
28/12/2005,11.35
27/12/2005,11.57
23/12/2005,10.27
22/12/2005,10.29
21/12/2005,10.81
20/12/2005,11.19
19/12/2005,11.38
16/12/2005,10.68
15/12/2005,10.73
14/12/2005,10.48
13/12/2005,11.11
12/12/2005,11.47
09/12/2005,11.69
08/12/2005,12.21
07/12/2005,12.18
06/12/2005,11.52
05/12/2005,11.6
02/12/2005,11.01
01/12/2005,11.24
30/11/2005,12.06
29/11/2005,11.89
28/11/2005,11.84
25/11/2005,10.88
23/11/2005,10.96
22/11/2005,10.6
21/11/2005,10.82
18/11/2005,11.12
17/11/2005,11.25
16/11/2005,12.26
15/11/2005,12.23
14/11/2005,12.18
11/11/2005,11.63
10/11/2005,11.9
09/11/2005,12.8
08/11/2005,13.08
07/11/2005,13.1
04/11/2005,13.17
03/11/2005,13
02/11/2005,13.48
01/11/2005,14.85
31/10/2005,15.32
28/10/2005,14.25
27/10/2005,16.02
26/10/2005,14.59
25/10/2005,14.53
24/10/2005,14.74
21/10/2005,16.13
20/10/2005,16.11
19/10/2005,13.5
18/10/2005,15.33
17/10/2005,14.67
14/10/2005,14.87
13/10/2005,16.47
12/10/2005,16.22
11/10/2005,15.63
10/10/2005,15.55
07/10/2005,14.59
06/10/2005,14.96
05/10/2005,14.55
04/10/2005,13.2
03/10/2005,12.46
30/09/2005,11.92
29/09/2005,12.24
28/09/2005,12.63
27/09/2005,12.76
26/09/2005,13.04
23/09/2005,12.96
22/09/2005,13.33
21/09/2005,13.79
20/09/2005,12.64
19/09/2005,12.14
16/09/2005,11.22
15/09/2005,12.49
14/09/2005,12.91
13/09/2005,12.39
12/09/2005,11.65
09/09/2005,11.98
08/09/2005,12.93
07/09/2005,12.52
06/09/2005,12.93
02/09/2005,13.57
01/09/2005,13.15
31/08/2005,12.6
30/08/2005,13.65
29/08/2005,13.52
26/08/2005,13.72
25/08/2005,13.73
24/08/2005,14.17
23/08/2005,13.34
22/08/2005,13.42
19/08/2005,13.42
18/08/2005,13.42
17/08/2005,13.3
16/08/2005,13.52
15/08/2005,12.26
12/08/2005,12.74
11/08/2005,12.42
10/08/2005,12.38
09/08/2005,12.4
08/08/2005,13.21
05/08/2005,12.48
04/08/2005,12.52
03/08/2005,11.83
02/08/2005,11.75
01/08/2005,12.08
29/07/2005,11.57
28/07/2005,10.52
27/07/2005,10.36
26/07/2005,10.99
25/07/2005,11.1
22/07/2005,10.52
21/07/2005,10.97
20/07/2005,10.23
19/07/2005,10.45
18/07/2005,10.77
15/07/2005,10.33
14/07/2005,10.81
13/07/2005,10.84
12/07/2005,10.95
11/07/2005,11.28
08/07/2005,11.45
07/07/2005,12.49
06/07/2005,12.27
05/07/2005,11.68
01/07/2005,11.4
30/06/2005,12.04
29/06/2005,11.77
28/06/2005,11.58
27/06/2005,12.52
24/06/2005,12.18
23/06/2005,12.13
22/06/2005,11.05
21/06/2005,11.08
20/06/2005,11.47
17/06/2005,11.48
16/06/2005,11.15
15/06/2005,11.46
14/06/2005,11.79
13/06/2005,11.65
10/06/2005,11.96
09/06/2005,12.08
08/06/2005,12.7
07/06/2005,12.39
06/06/2005,12.28
03/06/2005,12.15
02/06/2005,11.84
01/06/2005,12.36
31/05/2005,13.29
27/05/2005,12.15
26/05/2005,12.24
25/05/2005,12.58
24/05/2005,12.69
23/05/2005,12.95
20/05/2005,13.14
19/05/2005,13.32
18/05/2005,13.63
17/05/2005,14.57
16/05/2005,15.68
13/05/2005,16.32
12/05/2005,16.12
11/05/2005,14.45
10/05/2005,14.91
09/05/2005,13.75
06/05/2005,14.05
05/05/2005,13.98
04/05/2005,13.85
03/05/2005,14.53
02/05/2005,15.12
29/04/2005,15.31
28/04/2005,16.86
27/04/2005,14.87
26/04/2005,14.91
25/04/2005,14.62
22/04/2005,15.38
21/04/2005,14.41
20/04/2005,16.92
19/04/2005,14.96
18/04/2005,16.56
15/04/2005,17.74
14/04/2005,14.53
13/04/2005,13.31
12/04/2005,11.3
11/04/2005,11.98
08/04/2005,12.62
07/04/2005,12.33
06/04/2005,13.15
05/04/2005,13.68
04/04/2005,14.11
01/04/2005,14.09
31/03/2005,14.02
30/03/2005,13.64
29/03/2005,14.49
28/03/2005,13.75
24/03/2005,13.42
23/03/2005,14.06
22/03/2005,14.27
21/03/2005,13.61
18/03/2005,13.14
17/03/2005,13.29
16/03/2005,13.49
15/03/2005,13.15
14/03/2005,12.39
11/03/2005,12.8
10/03/2005,12.49
09/03/2005,12.7
08/03/2005,12.4
07/03/2005,12.26
04/03/2005,11.94
03/03/2005,12.93
02/03/2005,12.5
01/03/2005,12.04
28/02/2005,12.08
25/02/2005,11.49
24/02/2005,11.57
23/02/2005,12.39
22/02/2005,13.14
18/02/2005,11.18
17/02/2005,11.77
16/02/2005,11.1
15/02/2005,11.27
14/02/2005,11.52
11/02/2005,11.43
10/02/2005,11.51
09/02/2005,12
08/02/2005,11.6
07/02/2005,11.73
04/02/2005,11.21
03/02/2005,11.79
02/02/2005,11.66
01/02/2005,12.03
31/01/2005,12.82
28/01/2005,13.24
27/01/2005,13.24
26/01/2005,13.44
25/01/2005,14.06
24/01/2005,14.65
21/01/2005,14.36
20/01/2005,13.83
19/01/2005,13.18
18/01/2005,12.47
14/01/2005,12.43
13/01/2005,12.84
12/01/2005,12.56
11/01/2005,13.19
10/01/2005,13.23
07/01/2005,13.49
06/01/2005,13.58
05/01/2005,14.09
04/01/2005,13.98
03/01/2005,14.08
31/12/2004,13.29
30/12/2004,12.56
29/12/2004,11.62
28/12/2004,12
27/12/2004,12.14
23/12/2004,11.23
22/12/2004,11.45
21/12/2004,11.55
20/12/2004,11.83
17/12/2004,11.95
16/12/2004,12.27
15/12/2004,12.35
14/12/2004,12.73
13/12/2004,12.54
10/12/2004,12.76
09/12/2004,12.88
08/12/2004,13.19
07/12/2004,13.67
06/12/2004,13.19
03/12/2004,12.96
02/12/2004,12.98
01/12/2004,12.97
30/11/2004,13.24
29/11/2004,13.3
26/11/2004,12.78
24/11/2004,12.72
23/11/2004,12.67
22/11/2004,12.97
19/11/2004,13.5
18/11/2004,12.98
17/11/2004,13.21
16/11/2004,13.21
15/11/2004,13.38
12/11/2004,13.33
11/11/2004,13.04
10/11/2004,13.08
09/11/2004,13.61
08/11/2004,13.8
05/11/2004,13.84
04/11/2004,13.97
03/11/2004,14.04
02/11/2004,16.18
01/11/2004,16.27
29/10/2004,16.27
28/10/2004,15.39
27/10/2004,15.72
26/10/2004,16.39
25/10/2004,16.58
22/10/2004,15.28
21/10/2004,14.54
20/10/2004,14.85
19/10/2004,15.13
18/10/2004,14.71
15/10/2004,15.04
14/10/2004,16.43
13/10/2004,15.42
12/10/2004,15.05
11/10/2004,14.71
08/10/2004,15.05
07/10/2004,14.5
06/10/2004,13.28
05/10/2004,13.95
04/10/2004,13.41
01/10/2004,12.75
30/09/2004,13.34
29/09/2004,13.21
28/09/2004,13.83
27/09/2004,14.62
24/09/2004,14.28
23/09/2004,14.8
22/09/2004,14.74
21/09/2004,13.66
20/09/2004,14.43
17/09/2004,14.03
16/09/2004,14.39
15/09/2004,14.64
14/09/2004,13.56
13/09/2004,13.17
10/09/2004,13.76
09/09/2004,14.01
08/09/2004,14.06
07/09/2004,14.07
03/09/2004,13.91
02/09/2004,14.28
01/09/2004,14.91
31/08/2004,15.29
30/08/2004,15.44
27/08/2004,14.71
26/08/2004,14.91
25/08/2004,14.98
24/08/2004,15.33
23/08/2004,15.88
20/08/2004,16
19/08/2004,16.96
18/08/2004,16.23
17/08/2004,17.02
16/08/2004,17.57
13/08/2004,17.98
12/08/2004,19.08
11/08/2004,18.04
10/08/2004,17.47
09/08/2004,18.89
06/08/2004,19.34
05/08/2004,18.32
04/08/2004,16.21
03/08/2004,16.03
02/08/2004,15.37
30/07/2004,15.32
29/07/2004,15.68
28/07/2004,16.15
27/07/2004,16.55
26/07/2004,17.3
23/07/2004,16.5
22/07/2004,15.75
21/07/2004,16.41
20/07/2004,14.17
19/07/2004,15.17
16/07/2004,14.34
15/07/2004,14.71
14/07/2004,13.76
13/07/2004,14.46
12/07/2004,14.96
09/07/2004,15.78
08/07/2004,16.2
07/07/2004,15.81
06/07/2004,16.25
02/07/2004,15.08
01/07/2004,15.2
30/06/2004,14.34
29/06/2004,15.47
28/06/2004,16.07
25/06/2004,15.19
24/06/2004,14.81
23/06/2004,13.98
22/06/2004,14.31
21/06/2004,15.26
18/06/2004,14.99
17/06/2004,15.15
16/06/2004,14.79
15/06/2004,15.05
14/06/2004,16.07
10/06/2004,15.04
09/06/2004,15.39
08/06/2004,15.01
07/06/2004,15.39
04/06/2004,16.78
03/06/2004,17.03
02/06/2004,16.08
01/06/2004,16.3
28/05/2004,15.5
27/05/2004,15.28
26/05/2004,15.97
25/05/2004,15.96
24/05/2004,18.08
21/05/2004,18.49
20/05/2004,18.67
19/05/2004,18.93
18/05/2004,19.33
17/05/2004,19.96
14/05/2004,18.47
13/05/2004,18.86
12/05/2004,18.14
11/05/2004,18.57
10/05/2004,19.77
07/05/2004,18.13
06/05/2004,17.05
05/05/2004,15.77
04/05/2004,16.55
03/05/2004,16.62
30/04/2004,17.19
29/04/2004,16.6
28/04/2004,16.29
27/04/2004,15.07
26/04/2004,14.77
23/04/2004,14.01
22/04/2004,14.61
21/04/2004,15.6
20/04/2004,16.67
19/04/2004,15.42
16/04/2004,14.94
15/04/2004,15.74
14/04/2004,15.62
13/04/2004,17.26
12/04/2004,15.28
08/04/2004,16.26
07/04/2004,15.76
06/04/2004,15.32
05/04/2004,14.97
02/04/2004,15.64
01/04/2004,16.65
31/03/2004,16.74
30/03/2004,16.28
29/03/2004,16.5
26/03/2004,17.33
25/03/2004,17.88
24/03/2004,19.81
23/03/2004,20.67
22/03/2004,21.58
19/03/2004,19.15
18/03/2004,18.53
17/03/2004,18.11
16/03/2004,20.34
15/03/2004,21.13
12/03/2004,18.3
11/03/2004,20.67
10/03/2004,18.67
09/03/2004,16.6
08/03/2004,15.79
05/03/2004,14.48
04/03/2004,14.4
03/03/2004,14.55
02/03/2004,14.86
01/03/2004,14.44
27/02/2004,14.55
26/02/2004,14.83
25/02/2004,14.93
24/02/2004,15.9
23/02/2004,16.29
20/02/2004,16.04
19/02/2004,15.8
18/02/2004,15.59
17/02/2004,15.4
13/02/2004,15.58
12/02/2004,15.31
11/02/2004,15.39
10/02/2004,15.94
09/02/2004,16.39
06/02/2004,16
05/02/2004,17.71
04/02/2004,17.87
03/02/2004,17.34
02/02/2004,17.11
30/01/2004,16.63
29/01/2004,17.14
28/01/2004,16.78
27/01/2004,15.35
26/01/2004,14.55
23/01/2004,14.84
22/01/2004,14.71
21/01/2004,14.34
20/01/2004,15.21
16/01/2004,15
15/01/2004,15.56
14/01/2004,16.75
13/01/2004,18.04
12/01/2004,16.82
09/01/2004,16.75
08/01/2004,15.61
07/01/2004,15.5
06/01/2004,16.73
05/01/2004,17.49
02/01/2004,18.22
31/12/2003,18.31
30/12/2003,17.68
29/12/2003,17.09
26/12/2003,17.45
24/12/2003,16.66
23/12/2003,16.49
22/12/2003,16.94
19/12/2003,16.42
18/12/2003,16.16
17/12/2003,15.58
16/12/2003,15.93
15/12/2003,17.23
12/12/2003,16.41
11/12/2003,16.73
10/12/2003,17.87
09/12/2003,17.63
08/12/2003,16.54
05/12/2003,17.09
04/12/2003,16.3
03/12/2003,16.63
02/12/2003,16.27
01/12/2003,16.77
28/11/2003,16.32
26/11/2003,16.23
25/11/2003,16.71
24/11/2003,17.44
21/11/2003,18.98
20/11/2003,19.48
19/11/2003,18.8
18/11/2003,19.11
17/11/2003,18.6
14/11/2003,16.94
13/11/2003,16.47
12/11/2003,16.75
11/11/2003,17.54
10/11/2003,17.62
07/11/2003,16.93
06/11/2003,16.74
05/11/2003,16.86
04/11/2003,16.55
03/11/2003,16.55
31/10/2003,16.1
30/10/2003,16.33
29/10/2003,16.43
28/10/2003,16.82
27/10/2003,18.05
24/10/2003,17.71
23/10/2003,17.68
22/10/2003,17.67
21/10/2003,16.55
20/10/2003,17.04
17/10/2003,17.62
16/10/2003,17.19
15/10/2003,17.69
14/10/2003,17.37
13/10/2003,17.55
10/10/2003,18.45
09/10/2003,18.82
08/10/2003,19.18
07/10/2003,19.41
06/10/2003,19.51
03/10/2003,19.5
02/10/2003,20.8
01/10/2003,21.07
30/09/2003,22.72
29/09/2003,21.67
26/09/2003,22.23
25/09/2003,22.26
24/09/2003,21.22
23/09/2003,19.47
22/09/2003,19.65
19/09/2003,17.54
18/09/2003,17.57
17/09/2003,18.15
16/09/2003,18.03
15/09/2003,19.28
12/09/2003,18.68
11/09/2003,19.25
10/09/2003,20.01
09/09/2003,18.85
08/09/2003,18.26
05/09/2003,18.17
04/09/2003,18.71
03/09/2003,19.44
02/09/2003,19.02
29/08/2003,18.63
28/08/2003,18.48
27/08/2003,19.13
26/08/2003,19.49
25/08/2003,19.53
22/08/2003,18.55
21/08/2003,17.84
20/08/2003,17.82
19/08/2003,17.86
18/08/2003,18.18
15/08/2003,18.27
14/08/2003,18.47
13/08/2003,18.77
12/08/2003,17.94
11/08/2003,19.75
08/08/2003,19.59
07/08/2003,20.26
06/08/2003,21.5
05/08/2003,22.68
04/08/2003,21.27
01/08/2003,20.75
31/07/2003,19.49
30/07/2003,18.85
29/07/2003,18.67
28/07/2003,18.36
25/07/2003,17.75
24/07/2003,18.6
23/07/2003,18.64
22/07/2003,19.17
21/07/2003,19.78
18/07/2003,19.11
17/07/2003,20.22
16/07/2003,19.76
15/07/2003,19.55
14/07/2003,19.59
11/07/2003,18.47
10/07/2003,19.19
09/07/2003,18.93
08/07/2003,19.48
07/07/2003,20.06
03/07/2003,19.39
02/07/2003,19.03
01/07/2003,19.46
30/06/2003,19.52
27/06/2003,19.16
26/06/2003,19.4
25/06/2003,20.81
24/06/2003,20.75
23/06/2003,20.58
20/06/2003,19.14
19/06/2003,19.8
18/06/2003,19.76
17/06/2003,20.01
16/06/2003,20.22
13/06/2003,20.66
12/06/2003,20.41
11/06/2003,20.21
10/06/2003,20.64
09/06/2003,22.15
06/06/2003,21.25
05/06/2003,20.83
04/06/2003,20.62
03/06/2003,20.84
02/06/2003,20.85
30/05/2003,19.47
29/05/2003,20.43
28/05/2003,20.03
27/05/2003,19.99
23/05/2003,19.17
22/05/2003,19.78
21/05/2003,21.21
20/05/2003,21.29
19/05/2003,20.51
16/05/2003,18.4
15/05/2003,19.24
14/05/2003,20
13/05/2003,19.91
12/05/2003,19.52
09/05/2003,19.69
08/05/2003,21.24
07/05/2003,21
06/05/2003,20.8
05/05/2003,21.13
02/05/2003,20.63
01/05/2003,21.59
30/04/2003,21.21
29/04/2003,20.76
28/04/2003,20.84
25/04/2003,20.8
24/04/2003,20.33
23/04/2003,20.8
22/04/2003,20.7
21/04/2003,21.95
17/04/2003,21.5
16/04/2003,22.52
15/04/2003,22.56
14/04/2003,23.41
11/04/2003,24.44
10/04/2003,25.6
09/04/2003,27.11
08/04/2003,27.13
07/04/2003,28.45
04/04/2003,29.13
03/04/2003,28.21
02/04/2003,28.02
01/04/2003,28.36
31/03/2003,29.15
28/03/2003,27.75
27/03/2003,27.96
26/03/2003,28.23
25/03/2003,28.75
24/03/2003,30.39
21/03/2003,28.67
20/03/2003,30.44
19/03/2003,31.54
18/03/2003,30.43
17/03/2003,31.75
14/03/2003,30.98
13/03/2003,31.76
12/03/2003,33.51
11/03/2003,33.61
10/03/2003,33.31
07/03/2003,31.08
06/03/2003,31.37
05/03/2003,30.38
04/03/2003,31.83
03/03/2003,30.43
28/02/2003,29.63
27/02/2003,30.53
26/02/2003,31.94
25/02/2003,31.74
24/02/2003,31.98
21/02/2003,30.25
20/02/2003,31.16
19/02/2003,31.31
18/02/2003,31.11
14/02/2003,32.62
13/02/2003,33.7
12/02/2003,34.33
11/02/2003,33.68
10/02/2003,33.99
07/02/2003,34.01
06/02/2003,33.35
05/02/2003,33.04
04/02/2003,32.76
03/02/2003,31.02
31/01/2003,31.17
30/01/2003,31.32
29/01/2003,31.26
28/01/2003,31.93
27/01/2003,34.69
24/01/2003,31.51
23/01/2003,27.53
22/01/2003,29.01
21/01/2003,27.59
17/01/2003,25.7
16/01/2003,25.01
15/01/2003,25.51
14/01/2003,24.57
13/01/2003,24.9
10/01/2003,24.32
09/01/2003,24.25
08/01/2003,25.53
07/01/2003,25.13
06/01/2003,24.91
03/01/2003,24.68
02/01/2003,25.39
31/12/2002,28.62
30/12/2002,29.62
27/12/2002,29.55
26/12/2002,27.37
24/12/2002,26.49
23/12/2002,26.2
20/12/2002,26.71
19/12/2002,30.21
18/12/2002,28.29
17/12/2002,26.66
16/12/2002,26.24
13/12/2002,28.18
12/12/2002,27.29
11/12/2002,27.76
10/12/2002,28.76
09/12/2002,30.78
06/12/2002,28.88
05/12/2002,30.1
04/12/2002,28.92
03/12/2002,28.33
02/12/2002,27.46
29/11/2002,27.5
27/11/2002,27.25
26/11/2002,25.97
25/11/2002,24.07
22/11/2002,23.16
21/11/2002,23.81
20/11/2002,25.32
19/11/2002,27.41
18/11/2002,27.66
15/11/2002,26.65
14/11/2002,28.67
13/11/2002,31.24
12/11/2002,30.58
11/11/2002,31.3
08/11/2002,29.41
07/11/2002,31.42
06/11/2002,30.73
05/11/2002,31.23
04/11/2002,30.82
01/11/2002,29.3
31/10/2002,31.14
30/10/2002,31.23
29/10/2002,32.27
28/10/2002,31.07
25/10/2002,30
24/10/2002,34.03
23/10/2002,33.2
22/10/2002,34.09
21/10/2002,33.11
18/10/2002,33.53
17/10/2002,34.1
16/10/2002,36
15/10/2002,34.02
14/10/2002,36.04
11/10/2002,35.7
10/10/2002,37.55
09/10/2002,42.13
08/10/2002,41.02
07/10/2002,42.64
04/10/2002,39.46
03/10/2002,37.31
02/10/2002,36.83
01/10/2002,34.12
30/09/2002,39.69
27/09/2002,36.97
26/09/2002,34.6
25/09/2002,37.33
24/09/2002,40.52
23/09/2002,39.68
20/09/2002,38.98
19/09/2002,40.65
18/09/2002,37.52
17/09/2002,38.01
16/09/2002,36.74
13/09/2002,35.82
12/09/2002,37.5
11/09/2002,34.81
10/09/2002,35.08
09/09/2002,36.45
06/09/2002,36.33
05/09/2002,38.86
04/09/2002,37.44
03/09/2002,39.97
30/08/2002,32.64
29/08/2002,33.67
28/08/2002,33.32
27/08/2002,30.11
26/08/2002,29.89
23/08/2002,29.32
22/08/2002,27.75
21/08/2002,28.23
20/08/2002,29.59
19/08/2002,28.61
16/08/2002,28.81
15/08/2002,29.43
14/08/2002,32.36
13/08/2002,35.82
12/08/2002,37.05
09/08/2002,35.33
08/08/2002,36.33
07/08/2002,38.73
06/08/2002,42.03
05/08/2002,45.08
02/08/2002,41.29
01/08/2002,36.95
31/07/2002,32.03
30/07/2002,31.92
29/07/2002,31.33
26/07/2002,35.51
25/07/2002,39.27
24/07/2002,39.86
23/07/2002,44.92
22/07/2002,41.87
19/07/2002,38.17
18/07/2002,35.12
17/07/2002,35.45
16/07/2002,36.65
15/07/2002,35.03
12/07/2002,32.94
11/07/2002,33.85
10/07/2002,34.1
09/07/2002,30.22
08/07/2002,28.25
05/07/2002,27.11
03/07/2002,29.42
02/07/2002,28.96
01/07/2002,27.11
28/06/2002,25.4
27/06/2002,26.29
26/06/2002,28.42
25/06/2002,27.84
24/06/2002,26.98
21/06/2002,27.23
20/06/2002,27.48
19/06/2002,26.06
18/06/2002,24.24
17/06/2002,24.64
14/06/2002,25.96
13/06/2002,25.02
12/06/2002,24.15
11/06/2002,24.45
10/06/2002,23.72
07/06/2002,23.51
06/06/2002,24.16
05/06/2002,22.61
04/06/2002,23.89
03/06/2002,23.37
31/05/2002,19.98
30/05/2002,20.61
29/05/2002,20.39
28/05/2002,20.31
24/05/2002,18.9
23/05/2002,18.23
22/05/2002,19.58
21/05/2002,20.05
20/05/2002,19.24
17/05/2002,17.7
16/05/2002,18.5
15/05/2002,19.19
14/05/2002,19.35
13/05/2002,20.72
10/05/2002,22.41
09/05/2002,21.56
08/05/2002,20.39
07/05/2002,21.94
06/05/2002,22.56
03/05/2002,20.19
02/05/2002,20.07
01/05/2002,20.06
30/04/2002,21.91
29/04/2002,24.05
26/04/2002,22.14
25/04/2002,20.95
24/04/2002,20.77
23/04/2002,20.28
22/04/2002,19.77
19/04/2002,18.3
18/04/2002,19.29
17/04/2002,18.43
16/04/2002,18.11
15/04/2002,19.82
12/04/2002,19.42
11/04/2002,20.3
10/04/2002,18.19
09/04/2002,19.47
08/04/2002,19.61
05/04/2002,19.13
04/04/2002,19.78
03/04/2002,20.2
02/04/2002,19.16
01/04/2002,18.73
28/03/2002,17.4
27/03/2002,17.7
26/03/2002,18.13
25/03/2002,18.48
22/03/2002,17.77
21/03/2002,18.15
20/03/2002,18.46
19/03/2002,18.16
18/03/2002,18.93
15/03/2002,18.42
14/03/2002,19.2
13/03/2002,19.46
12/03/2002,19.59
11/03/2002,19.84
08/03/2002,19.27
07/03/2002,20.04
06/03/2002,19.94
05/03/2002,20.3
04/03/2002,20.5
01/03/2002,19.96
28/02/2002,21.59
27/02/2002,21.49
26/02/2002,21.68
25/02/2002,21.84
22/02/2002,22.86
21/02/2002,23.8
20/02/2002,22.66
19/02/2002,24.43
15/02/2002,22.37
14/02/2002,21.77
13/02/2002,20.85
12/02/2002,21.62
11/02/2002,21.78
08/02/2002,23.26
07/02/2002,25.11
06/02/2002,26.09
05/02/2002,25.45
04/02/2002,24.87
01/02/2002,21.12
31/01/2002,21.09
30/01/2002,23.22
